FILING YEAR,LAST NAME,FIRST NAME,LOBBYIST MIDDLE INITIAL,CLIENT,COMPENSATION,FILING PERIOD
2011,Leach,Chris,A,Mercy Hospital and Medical Center,$10000.00,2
2011,Leach,Chris,A,"M & R Development, LLC",$3000.00,2
2011,Leach,Chris,A,"Lakeshore East, LLC",$500.00,2
2011,Leach,Chris,A,"Halsted Grace Ventures, LLC",$2000.00,2
2011,Leach,Chris,A,GHB 630 LLC,$5000.00,2
2011,Leach,Chris,A,Finkl & Sons,$3000.00,2
2011,Leach,Chris,A,Central Station LLC,$2000.00,2
2011,Leach,Chris,A,625 W. Adams (Chicago) LLC,$2000.00,2
2011,Leach,Chris,A,5657 Broadway LLC,$500.00,2
2011,Lenahan,John,,AT&T Illinois,$0.00,2
2011,Lewis,Kemp,J,Morgan Keegan & Co. Inc,$0.00,2
2011,Lively,Elizabeth,,Metropolitan Chicago Healthcare Council,$10000.00,2
2011,Livingston,Thomas,E,CSX Corporation,$20000.00,2
2011,Long,Christopher ,,"US Bancorp Investments, Inc",$1000.00,2
2011,Long,Christopher ,,US Bank Municipal Securities Group,$1000.00,2
2011,Lopp,Nathan ,,United Airlines,$10000.00,2
2011,Lopp,Nathan ,,"Continental Airl Lines, Inc",$10000.00,2
2011,Lovell,Robert,C,Clear Channel Airports,$0.00,2
2011,Lufrano,Michael,R,Chicago Cubs Baseball Club LLC,$2000.00,2
2011,Luking,William,H,Chicago Botanic Garden,$12000.00,2
2011,Lynch,Francine,D,Public Building Commission of Chicago,$0.00,2
2011,Lynch,Daniel,J,United Airlines,$5000.00,2
2011,Lynch,Daniel,J,"Continental Airl Lines, Inc",$5000.00,2
2011,Lynch,Francine,D,New Life Covenant Oakwood Church,$0.00,2
2011,Lynch,Francine,D,Ancona Montessori School,$0.00,2
2011,MacDonald,Curtis,R,"ESi Acquisition, Inc",$0.00,2
2011,Mack,William,,"Morgan Stanley & Co., Inc.",$1000.00,2
2011,Magnabosco,Lesley,,Wimpco Inc,$0.00,2
2011,Magnabosco,Lesley,,"Beyond the Ivy, Inc",$738.00,2
2011,Manion,Thomas,A,ESI,$1000.00,2
2011,Marcin,Edward,A,Clear Channel Outdoor,$0.00,2
2011,Markin,Robert ,S,"Avis Budget Group, Inc",$2000.00,2
2011,Marks,Angelica,,Chicago Neighborhood Initiatives,$0.00,2
2011,McCarthy,Brian,,"General Growth Properties, Inc",$0.00,2
2011,McClain,Michael,F,Rass Hospitality,$8000.00,2
2011,McCoy,Elliot,,BMO Capital Markets GKST,$216.00,2
2011,McCullough,Kimberly,,AT&T Illinois,$0.00,2
2011,McDermott,Joseph,V,Chicago Teachers Union,$0.00,2
2011,McFarlan,Douglas,R,Midwest Generation,$0.00,2
2011,McGough,Brian,,"US Bancorp Investments, Inc",$1000.00,2
2011,McGough,Brian,,US Bank Municipal Securities Group,$1000.00,2
2011,McGuire,Katriina,,150 East Ontario Acquistions LLC,$2000.00,2
2011,McGuire,Katriina,,DJ Acquisitions LLC,$3000.00,2
2011,McGuire,Katriina,,LV Station LLC,$10000.00,2
2011,McGuire,Katriina,,Clark Street Development,$2500.00,2
2011,McGuire,John,,Comcast Corp.,$6000.00,2
2011,McGuire,Katriina,,CRM Properties,$5000.00,2
2011,McGuire,Katriina,,Columbus Park LLC,$1000.00,2
2011,McGuire,Katriina,,Halsted Triangle Home Owner's Assoc,$1000.00,2
2011,McLoyd,Eric,B,Sonia Shankman School Corp.,$0.00,2
2011,McLoyd,Eric,B,"RCHD, LLC",$0.00,2
2011,McLoyd,Eric,B,Comer Science & Education Foundation,$0.00,2
2011,McLoyd,Eric,B,Public Building Commission of Chicago,$0.00,2
2011,Mell,Richard,D,Novak Construction,$12000.00,2
2011,Melvin,Christopher,C,Melvin and Company LLC,$0.00,2
2011,Michas,Sylvia,C,2339 N Seeley LLC,$2000.00,2
2011,Michas,Sylvia,C,"Kaghan, Scott",$8000.00,2
2011,Michas,Sylvia,C,United Neighborhood Organization,$7000.00,2
2011,Michas,Sylvia,C,Hispanic Housing Development Cor.,$10000.00,2
2011,Michas,Sylvia,C,RMK Pulaski LLC,$10000.00,2
2011,Milcetich,Matthew,L,KeyBank National Association,$1000.00,2
2011,Milnikel,Elizabeth,,Institute for Justice,$0.00,2
2011,Minaghan,Mary,K,Van Wagner Outdoor,$18000.00,2
2011,Minaghan,Mary,K,"Ogden Avenue Properties, LLC",$0.00,2
2011,Minaghan,Mary,K,Association of Subcontractors,$9600.00,2
2011,Minaghan,Mary,K,Bigane Paving Company,$1000.00,2
2011,Minaghan,Mary,K,Chicagoland Apartment Assn.,$13000.00,2
2011,Minaghan,Mary,K,Illinois Restaurant Association,$6000.00,2
2011,Minaghan,Mary,K,Women Construction Owners,$8000.00,2
2011,Minaghan,Mary,K,"Reddy, Ramachandra",$0.00,2
2011,Minaghan,Mary,K,Illinois Bankers Assoc.,$6000.00,2
2011,Minaghan,Mary,K,Building Owners & Managers Assoc. of Chicago (BOMA),$15000.00,2
2011,Minaghan,Mary,K,Sprint Nextel,$0.00,2
2011,Minaghan,Mary,K,Robert S. Molaro & Associates,$10000.00,2
2011,Minaghan,Mary,K,West Wood College,$0.00,2
2011,Minaghan,Mary,K,Q.C. Enterprises,$0.00,2
2011,Minaghan,Mary,K,Laural Supply,$0.00,2
2011,Minaghan,Mary,K,CORE Energy Group LLC,$2500.00,2
2011,Mini,Michael,J,Chicagoland Chamber of Commerce,$50000.00,2
2011,Mitchell,Eileen,M,AT&T Illinois,$0.00,2
2011,Molaro,Robert,S,Teng Engineering,$0.00,2
2011,Molaro,Robert,S,"Capitol Consulting Group Illinois, LLC",$10000.00,2
2011,Molaro,Robert,S,Sprint Nextel,$9000.00,2
2011,Moore,Thomas,,"Tiran, Aaron",$700.00,2
2011,Moore,John,W,Gold Coast Tickets,$2000.00,2
2011,Moore,Thomas,,"Essential Nail Spa, LLC",$0.00,2
2011,Moore,Thomas,,"Kuklenski, John & Jan",$0.00,2
2011,Moore,Thomas,,"Brink, Christopher",$0.00,2
2011,Moore,Thomas,,"Barbanenti, Tony",$1000.00,2
2011,Moore,Thomas,,"Berghoff, Paul & Lisa",$0.00,2
2011,Moore,Thomas,,Chicago Lakeshore Hospital,$10000.00,2
2011,Moore,Thomas,,"Swan Property Development, Inc",$18000.00,2
2011,Moore,Thomas,,"DiPaolo, Maria & Mario",$1500.00,2
2011,Moore,Thomas,,Catholic Bishop of Chicago,$2000.00,2
2011,Moore,Thomas,,1331-1335 N Dearborn Condo Assoc.,$0.00,2
2011,Moore,Thomas,,Thomas Maday & Geraldine Weitz,$2000.00,2
2011,Moore,Thomas,,"DeLira, Raul",$500.00,2
2011,Moore,Thomas,,"Dougherty, Bridget",$2000.00,2
2011,Moore,Thomas,,Huan Yi Fang,$0.00,2
2011,Moore,Thomas,,"Basil, Greg & Lois",$2000.00,2
2011,Moore,Thomas,,"Staczewski, Jerzy",$3000.00,2
2011,Moore,Thomas,,"Xue, Yan",$3000.00,2
2011,Moore,Thomas,,GVP Abbot LLC,$3000.00,2
2011,Moore,Thomas,,Inder Dev,$0.00,2
2011,Moore,Thomas,,"Oyinloye, Gbemisola",$1000.00,2
2011,Moore,Thomas,,"Dabrowski, Peter",$0.00,2
2011,Moore,Thomas,,"Gentlemen, Jim",$800.00,2
2011,Moore,Thomas,,"Coakley, Anna",$0.00,2
2011,Moore,Thomas,,JEK Enterprises LLC,$2000.00,2
2011,Moore,Thomas,,"Ortega, Jose",$0.00,2
2011,Moore,Thomas,,24/ Seven Outdoor,$1000.00,2
2011,Moore,Thomas,,Debbie Chiu & David Pierson,$0.00,2
2011,Moore,Thomas,,"Bauer, Belinda",$1000.00,2
2011,Moore,Thomas,,Central Savings Federal Bank,$4000.00,2
2011,Moore,Thomas,,"Jiang, Shumin",$3000.00,2
2011,Moore,Thomas,,"Sushi on Andersonville, Inc",$0.00,2
2011,Moore,Thomas,,"Kim, Dae Hyun",$1000.00,2
2011,Moore,Thomas,,"6981 Sheridan, Inc",$5000.00,2
2011,Moore,Thomas,,1028 W. Diversey LLC,$0.00,2
2011,Moore,Thomas,,Fullerton Kimball Jewelry & Gold Buyers LLC,$500.00,2
2011,Moore,Thomas,,Ogden Partners Deming LLC,$0.00,2
2011,Moore,Thomas,,2451 S. Oakley LLC,$0.00,2
2011,Moore,Thomas,,"Cohen, Scott",$3000.00,2
2011,Moore,Thomas,,"Hamblet, Michael",$5000.00,2
2011,Moore,Thomas,,"Blade Hair Skin Body, LLC",$0.00,2
2011,Moore,Thomas,,"Bozic, Kristina",$0.00,2
2011,Moore,Thomas,,"Rizzo, Vince",$3000.00,2
2011,Moore,Thomas,,"Helfrich, Joe",$0.00,2
2011,Moore,Thomas,,"Ronan, Jim",$0.00,2
2011,Moore,Thomas,,"Tomescu, Titus",$700.00,2
2011,Moore,Thomas,,"Haase, Paul",$0.00,2
2011,Moore,Thomas,,"Kwiatowski, Marianne",$600.00,2
2011,Moore,Thomas,,"Shay, Kenneth & Elizabeth",$0.00,2
2011,Moore,Thomas,,GHP C ap LLC 1721 Berwyn Series,$0.00,2
2011,Moore,Thomas,,"Buxbuam, Richard",$1000.00,2
2011,Moore,Thomas,,"Mansell, Eric",$0.00,2
2011,Moore,Thomas,,"Fischer, Barry & Noelle",$3000.00,2
2011,Morrison,Gerald,C,SEIU Illinois Council,$0.00,2
2011,Moyer,John ,J,Clear Channel Airports,$0.00,2
2011,Murczek,Cathy,,Wm. Wrigley Jr. Co.,$0.00,2
2011,Murphy,Thomas,J,Miller Coors LLC,$20000.00,2
2011,Murphy,Thomas,J,Archer Daniels Midland,$45000.00,2
2011,Murphy,Thomas,J,Verrus Mobile Technologies,$21000.00,2
2011,Murphy,Thomas,J,Norfolk Southern Corp.,$36000.00,2
2011,Murphy,Thomas,J,Northwestern Memorial Hospital,$12000.00,2
2011,Murphy,Thomas,J,Walgreen Co.,$30000.00,2
2011,Murphy,Thomas,J,"7-Eleven, Inc",$30000.00,2
2011,Murphy,Thomas,J,Northwestern University,$29568.00,2
2011,NOTTAGE,COURTNEY,C,"Citibank, NA",$36000.00,2
2011,NOTTAGE,COURTNEY,C,Delaware North Companies,$40002.00,2
2011,NOTTAGE,COURTNEY,C,Advocate Health Care Network,$60000.00,2
2011,NOTTAGE,COURTNEY,C,"Securities Industry and Financial Markets Assoc., Inc.",$27500.00,2
2011,NOTTAGE,COURTNEY,C,"Apple, Inc",$0.00,2
2011,NOTTAGE,COURTNEY,C,HR Green,$5000.00,2
2011,NOTTAGE,COURTNEY,C,Academy for Urban School Leadership,$37500.00,2
2011,NOTTAGE,COURTNEY,C,"Chicago Educational Publishing Co., LLC",$30000.00,2
2011,NOTTAGE,COURTNEY,C,Metropolitan Chicago Healthcare Council,$40000.00,2
2011,NOTTAGE,COURTNEY,C,Hilton Worldwide,$30000.00,2
2011,NOTTAGE,COURTNEY,C,"Dominion Voting Systems, Inc",$30000.00,2
2011,Narefsky,David,,Mount Sinai Hospital and Medical Center,$3000.00,2
2011,Nash,Robert,J,Back to Work Illinois,$2000.00,2
2011,Navar,Daisy,,SEIU Local 1,$5000.00,2
2011,Neal,Langdon,D,"Wisman, James & Anna",$100.00,2
2011,Neal,Langdon,D,"Wal-Mart Stores, Inc.",$23000.00,2
2011,Neal,Langdon,D,Metropolitan Pier and Exposition Authority,$600.00,2
2011,Neal,Langdon,D,"Polsky, Michael",$1000.00,2
2011,Neal,Langdon,D,New Life Covenant Oakwood Church,$0.00,2
2011,Neal,Langdon,D,Urban Partnership Bank,$2000.00,2
2011,Neal,Langdon,D,"Nexstep, LLC",$0.00,2
2011,Neal,Langdon,D,ULICH Children's Advantage Network,$3000.00,2
2011,Neal,Langdon,D,Monroe Investments Partners LLC,$600.00,2
2011,Neal,Langdon,D,"3500 Damen, LLC",$1000.00,2
2011,Neal,Langdon,D,"Ascend Real Estate Group, LLC",$1000.00,2
2011,Neal,Langdon,D,Odessy Loft owners,$600.00,2
2011,Neal,Langdon,D,JK Equities LLC,$300.00,2
2011,Neal,Langdon,D,High Concept Laboratories,$0.00,2
2011,Neal,Langdon,D,Capri Capital Partners,$300.00,2
2011,Neal,Langdon,D,St. Edmund's Redevelopment Corp.,$2000.00,2
2011,Neal,Langdon,D,"Saliba, Anthony",$200.00,2
2011,Neal,Langdon,D,Bronzeville Associates Limited Partnership,$2000.00,2
2011,Neal,Langdon,D,Great Southwest Development Corp,$2000.00,2
2011,Neal,Langdon,D,University of Chicago,$1000.00,2
2011,Neal,Langdon,D,Northwestern Memorial Hospital,$11000.00,2
2011,Neal,Langdon,D,Ancona Montessori School,$600.00,2
2011,Neal,Langdon,D,St Luke Church of God in Christ,$3000.00,2
2011,Neal,Langdon,D,Public Building Commission of Chicago,$13000.00,2
2011,Neal,Langdon,D,Sonia Shankman School Corp.,$3000.00,2
2011,Neal,Langdon,D,Blue Cross %2f Blue Shield,$0.00,2
2011,Neal,Langdon,D,"River Bend Real Estate Investments, LLC",$850.00,2
2011,Neal,Langdon,D,Near North Health Services Corp,$400.00,2
2011,Neal,Langdon,D,New South Partners LLC,$0.00,2
2011,Neal,Langdon,D,St. Bernard Hospital,$0.00,2
2011,Neal,Langdon,D,Chicago Board of Education,$17000.00,2
2011,Neal,Langdon,D,Comer Science & Education Foundation,$2000.00,2
2011,Neal,Langdon,D,"Interstate Outdoor Advertising, LP",$0.00,2
2011,Neal,Langdon,D,Chicago Family Health Center,$830.00,2
2011,Neal,Langdon,D,GCD Properties LLC,$0.00,2
2011,Nicolay,John,D,Enterprise Rent-A-Car,$7500.00,2
2011,Noonan,Michael,L,Enterprise Leasing Co. of Chicago,$0.00,2
2011,Novak,Theodore,J,"Chicago Clean Energy, LLC",$5000.00,2
2011,Novak,Theodore,J,Capital Properties,$1000.00,2
2011,Novak,Theodore,J,Newsweb Corp,$1000.00,2
2011,Novak,Theodore,J,Geneva Webster LLC,$50000.00,2
2011,Novak,Theodore,J,University of Chicago,$10000.00,2
2011,Novak,Theodore,J,Sterling Bay Companies,$2000.00,2
2011,Novak,Theodore,J,JAM Productions,$2000.00,2
2011,Novak,Theodore,J,Lycee Francais De Chicago,$10000.00,2
2011,Novak,Theodore,J,Chicago Lakeside Development LLC,$5000.00,2
2011,Nunes,Marcus,j,Hispanic Housing Development Corporation,$5000.00,2
2011,Nunes,Marcus,j,Vermillion Development,$12000.00,2
2011,Nunes,Marcus,j,United Neighborhood Organization,$4000.00,2
2011,Nunes,Marcus,j,RMK Pulaski LLC,$12000.00,2
2011,O'Connell  ,John ,,FedEx Corp,$10000.00,2
2011,O'Connell  ,John ,,Cigar Assn. of America,$10000.00,2
2011,O'Grady,Sheila,,Illinois Restaurant Association,$3000.00,2
2011,O'Hara,Kevin,P,Chicago Parking Meters LLC,$7000.00,2
2011,O'Keefe,Bridget,M,Senior Suites Chicago Norwood Park LLC,$2000.00,2
2011,O'Keefe,Bridget,M,Remus Partners LLC,$100.00,2
2011,O'Keefe,Bridget,M,Catholic Charities Housing Development Corp,$0.00,2
2011,O'Keefe,Bridget,M,Ralph's Grocery Co.,$0.00,2
2011,O'Keefe,Bridget,M,Institutional Project Management,$4000.00,2
2011,O'Keefe,Bridget,M,Adecco North America,$0.00,2
2011,O'Keefe,Bridget,M,"Harrison, Lee Hecht",$0.00,2
2011,O'Keefe,Bridget,M,Rossi Contractors Inc,$0.00,2
2011,O'Keefe,Bridget,M,"City Lights, Ltd.",$100.00,2
2011,O'Keefe,Bridget,M,Accounting Principals Inc,$0.00,2
2011,O'Keefe,Bridget,M,St. Boniface Senior Living LLC,$0.00,2
2011,O'Keefe,Bridget,M,St. Boniface Senior Living Foundation,$0.00,2
2011,O'Keefe,Bridget,M,Kids Science Lab,$0.00,2
2011,O'Keefe,Bridget,M,Dubin Residential,$0.00,2
2011,O'Keefe,Bridget,M,Roosevelt University,$1000.00,2
2011,O'Sullivan,Dennis,A,Metropolitan Chicago Healthcare Council,$4000.00,2
2011,Olivo,Frank,J,Commonwealth Edison,$20000.00,2
2011,Olivo,Frank,J,Tiaa Cref,$2000.00,2
2011,Osoba,Wayne,F,Resurrection Health Care,$106000.00,2
2011,Owen,Jeffrey,N,McCaffery Interests,$5000.00,2
2011,Owen,Jeffrey,N,Chicago Lakeside Development LLC,$5000.00,2
2011,Owen,Jeffrey,N,University of Chicago,$75000.00,2
2011,Pace,Virginia,,South Park Senior Services and Housing NFP,$1000.00,2
2011,Pace,Virginia,,New Pisgah Baptist Church,$1000.00,2
2011,Pace,Virginia,,Brownlow Benton Sullivan Arms,$500.00,2
2011,Pace,Virginia,,"KJ Manor, LLC-",$500.00,2
2011,Pace,Virginia,,3 Diamnod Development,$500.00,2
2011,Panayotovich,Samuel,,Pace,$36000.00,2
2011,Paris,Marty,,Sedgwick Properties,$1000.00,2
2011,Parisot,Bernard,,J C Decaux NA,$33000.00,2
2011,Parnell,Charles,S,Midwest Generation,$0.00,2
2011,Parrino ,Jack,,"Beyond the Ivy, Inc",$1209.00,2
2011,Patani,Tanmay,,KPMG LLP,$0.00,2
2011,Patel,Rajeev,M,United Airlines,$0.00,2
2011,Paxson,K. Nathaniel,,Chicago Assoc. of Realtors,$12000.00,2
2011,Pedrelli,Dennis,,Chicago Parking Meters LLC,$12000.00,2
2011,Pedrelli,Dennis,,Chicago Loop Parking,$1000.00,2
2011,Pepper,Donovan,W,Walgreen Co.,$5000.00,2
2011,Peters,Andrew,,Illinois Restaurant Association,$2000.00,2
2011,Pfleger,Erika,,Institute for Justice,$500.00,2
2011,Pineiro,Carlos,,"Goldman, Sachs & Co",$2000.00,2
2011,Polsky,Samuel,J,Blommer Chocolate Company,$5000.00,2
2011,Potts,F. John,,"Accelerated Rehabilitation Centers, LTD",$0.00,2
2011,Powell,Lewis,W,Metropolitan Housing Development Corp,$350.00,2
2011,Powell,Lewis,W,"Arrington, Joyce",$750.00,2
2011,Pritz,Neil,A,BMO Capital Markets GKST,$54.00,2
2011,Pugh,Donna,,Principal Real Estate Investors,$6000.00,2
2011,Pugh,Donna,,Macerich Company,$7000.00,2
2011,Pugh,Donna,,Water Tower Place LLC,$51000.00,2
2011,Pugh,Donna,,"Hotel Lincoln Park Owner, LLC",$2000.00,2
2011,Pugh,Donna,,"Banco Popular North America, Inc.",$0.00,2
2011,Pugh,Donna,,Resurrection Health Care,$129000.00,2
2011,Pugh,Donna,,Mercury Skyline Yacht Charters,$11000.00,2
2011,Pugh,Donna,,"AG%2fCP West Bradley, LLC",$9000.00,2
2011,Pugh,Donna,,General Growth Properties,$51000.00,2
2011,Pullman,Mark,A,Chicago Aviation Partners,$0.00,2
2011,Purinton,James,H,ACG Management Co.,$0.00,2
2011,Pusateri,Lawrence,F,"Mark IV Realty Group, Inc",$1000.00,2
2011,Pusateri,Lawrence,F,"New Moms, Inc",$1000.00,2
2011,Pusateri,Lawrence,F,Alexian Brothers,$1000.00,2
2011,Rachlin,James,,BMO Capital Markets GKST,$10.00,2
2011,Redd,Ronald,J,BMO Capital Markets GKST,$10.00,2
2011,Reed,Michael,,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot,$1000.00,2
2011,Reifman,David,L,"ML Realty Partners, LLC",$7500.00,2
2011,Reifman,David,L,Chicago Neighborhood Initiatives,$5000.00,2
2011,Reifman,David,L,"400-410 N. Michigan Ave., Ste. 250",$7500.00,2
2011,Reifman,David,L,Sedgwick Properties,$10000.00,2
2011,Repel,  Robert,J,Bradford Airport Logistics,$2000.00,2
2011,Repel,  Robert,J,"Virgin America, Inc",$3000.00,2
2011,Reyes,Victor,H,Enterprise Leasing Co. of Chicago,$10000.00,2
2011,Reyes,Victor,H,"H.W. Lochner, Inc.",$6000.00,2
2011,Reyes,Victor,H,"Parsons Commercial Technology Group, Inc",$6000.00,2
2011,Rice,James,D,Rice Financial Products Co.,$50000.00,2
2011,Richardson-Lowry,Mary,,U.S. Bank,$0.00,2
2011,Richardson-Lowry,Mary,,HSBC Securities (USA) Inc,$0.00,2
2011,Ridder,Paul,,Clear Channel Outdoor,$0.00,2
2011,Ritter,Martin,L,Chicago Teachers Union,$0.00,2
2011,Robertson,Lee,A,"Children's Academy of America, LLC d%2fb%2fa Little Green Tree House",$500.00,2
2011,Robertson,Lee,A,150 East Ontario Acquistions LLC,$200.00,2
2011,Robertson,Lee,A,CRM Properties,$300.00,2
2011,Robertson,Lee,A,Hoyne Avenue Corp.,$500.00,2
2011,Robertson,Lee,A,"Grot, Wojciech",$0.00,2
2011,Roettig,Judith,A,Chicagoland Apartment Assn.,$20000.00,2
2011,Romito,Dan,,South Park Senior Services and Housing NFP,$1000.00,2
2011,Romito,Dan,,"KJ Manor, LLC-",$500.00,2
2011,Ronen,Carol,,John G Shedd Aquarium,$1000.00,2
2011,Rooney,Philip,B,"Merrill Lynch & Co, Inc.",$3000.00,2
2011,Roper,Gerald,J,Chicagoland Chamber of Commerce,$15000.00,2
2011,Russell,Forrest,,Target Corporation,$2000.00,2
2011,Saef,Scott,E,Salvation Army,$20000.00,2
2011,Saef,Scott,E,Northwestern University,$12000.00,2
2011,Saef,Scott,E,Commuter Rail Divison of the RTA (Metra),$6000.00,2
2011,Saef,Scott,E,Solo Cup Co.,$0.00,2
2011,Saef,Scott,E,"PepsiCo., Inc",$2000.00,2
2011,Saef,Scott,E,Francis W Parker School,$16000.00,2
2011,Saef,Scott,E,"Health Care REIT, Inc",$8000.00,2
2011,Sales,Rahsaan,,Chicago Parking Meters LLC,$0.00,2
2011,Sales,Rahsaan,,Chicago Loop Parking,$3000.00,2
2011,Sales,Betsy,,"Wal-Mart Stores, Inc.",$0.00,2
2011,Sales,Rahsaan,,Chicago Parking Meters LLC,$5000.00,2
2011,Santamaria,Juan ,,"ACS Infrastructure Development, Inc",$0.00,2
2011,Santamaria,Juan ,,"VIAS USA, Inc",$0.00,2
2011,Santamaria,Juan ,,"Dragados USA, Inc",$0.00,2
2011,Santiago,Miguel,A,Kraft Foods,$1100.00,2
2011,Schain,Jerome,S,Rass Hospitality,$1000.00,2
2011,Schain,Jerome,S,CBS Outdoor Display Division,$8500.00,2
2011,Schain,Jerome,S,DJ Acquisitions LLC,$5000.00,2
2011,Schain,Jerome,S,Sedgwick Properties,$0.00,2
2011,Schain,Jerome,S,150 East Ontario Acquistions LLC,$2000.00,2
2011,Schain,Jerome,S,Halsted Triangle Home Owner's Assoc,$500.00,2
2011,Schain,Jerome,S,VacationRentChicago.com,$1000.00,2
2011,Schain,Jerome,S,LV Station LLC,$21000.00,2
2011,Schramm,Jessica,M,2954 N Racine LLP,$0.00,2
2011,Schramm,Jessica,M,2954 N Racine LLP,$961.00,2
2011,Schramm,Jessica,M,Interior Design Concepts Inc,$0.00,2
2011,Schramm,Jessica,M,Interior Design Concepts Inc,$1799.00,2
2011,Schramm,Jessica,M,"Hughson, William & Monica",$0.00,2
2011,Schramm,Jessica,M,"Hughson, William & Monica",$6363.00,2
2011,Schramm,Jessica,M,"Florsheim, Steven C",$0.00,2
2011,Schramm,Jessica,M,"Florsheim, Steven C",$0.00,2
2011,Schramm,Jessica,M,Environs Development,$0.00,2
2011,Schramm,Jessica,M,Environs Development,$0.00,2
2011,Schramm,Jessica,M,NASCO - North American Students of Cooperation,$0.00,2
2011,Schramm,Jessica,M,NASCO - North American Students of Cooperation,$0.00,2
2011,Sciaccotta,John,C,Toyoka Inn Co.,$17000.00,2
2011,Scofes,Stephen,G,Alcatel-Lucent,$5000.00,2
2011,Scofes,Stephen,G,Douglas J Schools%2f Institutes,$10000.00,2
2011,Scott,Andrew,P,"Next Realty, LLC",$2000.00,2
2011,Scott,Andrew,P,United Airlines,$2000.00,2
2011,Scott,Andrew,P,CenterPoint Properties Trust,$1000.00,2
2011,Scott,Andrew,P,Smart Hotels LLC,$4000.00,2
2011,Selden,Phoebe,S,Acacia Financial,$0.00,2
2011,Senica,John,L,CanPharm Benefits Ltd,$0.00,2
2011,Senica,John,L,Dynamic Marketing Inc,$0.00,2
2011,Serafin,Thom,M,"Wal-Mart Stores, Inc.",$0.00,2
2011,Severs,Jennifer,,Office Depot,$500.00,2
2011,Sexton,Dennis,E,Chicago Regional Council of Carpenters,$6000.00,2
2011,Shadle,Paul,W,Sterling Bay Companies,$3000.00,2
2011,Shadle,Paul,W,Scottsdale Limited Partnership,$5000.00,2
2011,Shadle,Paul,W,Great Lakes Prinicipals  c%2fo CD_EP Retail JV LLC,$25000.00,2
2011,Shadle,Paul,W,Chicago Lakeside Development LLC,$5000.00,2
2011,Shadle,Paul,W,"659 WRC Chicago, LLC",$10000.00,2
2011,Shadle,Paul,W,Sedgwick Properties,$10000.00,2
2011,Shadle,Paul,W,DAGS Desplaines LLC c%2fo Mesirow Financial,$5000.00,2
2011,Shadle,Paul,W,"CD-EB %2f EP Retail JC, LLC c%2fo Great Lakes Principals",$25000.00,2
2011,Shadle,Paul,W,Chicago Children's Museum,$5000.00,2
2011,Shadle,Paul,W,Prime Group Realty Trust,$3000.00,2
2011,Shadle,Paul,W,JDL Development Co.,$5000.00,2
2011,Shadle,Paul,W,University of Chicago,$5000.00,2
2011,Shadle,Paul,W,Theus Property Holding,$4000.00,2
2011,Shakman,Michael,L,Millennium Park Joint Venture LLC c%2fo Park Grill Food Services,$500.00,2
2011,Shaqildi,Amal,,Public Building Commission of Chicago,$0.00,2
2011,Shaqildi,Amal,,Metropolitan Pier and Exposition Authority,$0.00,2
2011,Shaqildi,Amal,,"River Bend Real Estate Investments, LLC",$0.00,2
2011,Shaqildi,Amal,,Chicago Board of Education,$0.00,2
2011,Shaqildi,Amal,,St Luke Church of God in Christ,$0.00,2
2011,Shaqildi,Amal,,New Life Covenant Oakwood Church,$0.00,2
2011,Shea,Courtney,C,Acacia Financial,$1500.00,2
2011,Sheeba,Martin,,5335-5345 S. Kimbark LLC,$0.00,2
2011,Shields,Stratford,,"Morgan Stanley & Co., Inc.",$1000.00,2
2011,Shomon,Daniel,L,Electric Knowledge Interchange,$12000.00,2
2011,Sikes,Susan,M,PCC Community Wellness Center,$500.00,2
2011,Silver,Warren,E,"Stone, Adam",$0.00,2
2011,Silvestri,Peter,N,Wright Advertising,$15000.00,2
2011,Skigen,Dennis,,Fitbug Inc,$0.00,2
2011,Sprehe,Daniel,C,"J. P. Morgan Chase Bank, NA",$5000.00,2
2011,Squire, Joshua, ,"Bike Chicago, Inc",$0.00,2
2011,Star,Robert ,M,"Kutack Rock, LLP",$0.00,2
2011,Starr,Jan,,Barr Management,$2500.00,2
2011,Starr,Jan,,GEO Group,$15000.00,2
2011,Starr,Jan,,Respiratory Health Association Metropolitan Chicago,$9000.00,2
2011,Starr,Jan,,Flashpoint Academy of Media and Science,$9000.00,2
2011,Starr,Jan,,Argo Tea,$15000.00,2
2011,Starr,Jan,,"Louis Berger Group, Inc.",$10000.00,2
2011,Starr,Jan,,Tower Productions LLC,$3000.00,2
2011,Starr,Jan,,PLS Financial,$2000.00,2
2011,Stevens,John,E,Breathable Baby LLC,$2000.00,2
2011,Stone,Christopher ,S,Southern Wine and Spirits of Illinois,$36000.00,2
2011,Streicker,David,D,"GTL Resources USA, Inc",$1000.00,2
2011,Stubblefield,Carol,,Monroe Investments Partners LLC,$0.00,2
2011,Stubblefield,Carol,,"Ascend Real Estate Group, LLC",$0.00,2
2011,Stubblefield,Carol,,"3500 Damen, LLC",$0.00,2
2011,Stubblefield,Carol,,ULICH Children's Advantage Network,$0.00,2
2011,Stubblefield,Carol,,Footwear Factory Development Corp,$0.00,2
2011,Stubblefield,Carol,,Great Southwest Development Corp,$0.00,2
2011,Stubblefield,Carol,,High Concept Laboratories,$0.00,2
2011,Stubblefield,Carol,,St. Edmund's Redevelopment Corp.,$0.00,2
2011,Stubblefield,Carol,,"GCD Properties, LLC",$0.00,2
